uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID,rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months
1,1,N,A,N,13451,25973.0,4790.24,4491.79,25973.0,13451,89.84,519.46,269.02,404,256,57,533.0,326.0,76.0,U,NEW YORK CITY AREA,N,N,79.98999023,3.0,3.0,WC,0.0,0.0,O,3.0,M,M,3.0,M,6.0,,C,O,0.0,U,U,U,U,U,U,Y,886.0,1000891,55.0375,388.75,44.95,0.0,12.75,3.1875,3.1875,0.0,0.0,-46.75,-5.5875,4.666666667,0.0,0.666666667,0.0,28.33333333,0.0,98.66666667,0.0,184.6666667,0.0,68.0,0.0,0.0,0.0,0.0,112.6666667,0.0,64.47,0.0,243.85,8.666666667,3.9,1.333333333,1.633333333,90.0,0.0,120.4066667,0.0,117.6666667,0.0,187.9133333,0.0,5.333333333,98.66666667,68.0,0.0,1.0,1,51
1,1,N,A,N,1009,4270.0,1262.71,1242.31,4267.0,1007,27.01,92.76,21.89,537,97,91,478.0,90.0,77.0,S,NEW ENGLAND AREA,Y,N,149.9899902,2.0,2.0,WCMB,1.0,1.0,O,3.0,S,M,3.0,M,6.0,1.0,I,A,0.0,I,Y,U,Y,U,U,Y,160.0,1000892,81.87,599.75,47.61,0.0,91.75,36.7,36.7,0.0,2.56,189.25,-28.88,5.666666667,0.0,0.0,0.0,16.66666667,0.0,75.33333333,0.0,45.66666667,0.0,55.66666667,0.0,2.0,3.0,2.22,12.0,0.0,167.8366667,0.0,262.3066667,4.0,2.373333333,1.0,2.856666667,74.33333333,0.0,244.2,0.0,19.33333333,0.0,185.9433333,0.0,5.666666667,75.33333333,55.66666667,0.0,0.666666667,0,47
1,1,Y,A,N,1355,2791.03,1058.54,1012.49,2733.03,1328,36.16,97.61,47.43,24,9,35,61.0,24.0,35.0,S,MIDWEST AREA,T,N,99.98999023,2.0,2.0,WCMB,0.0,0.0,O,15.0,S,A,2.0,M,5.0,1.0,C,A,0.0,S,U,U,U,U,U,Y,69.0,1000893,45.53,33.66666667,32.32333333,1.32,0.0,0.0,0.0,0.0,0.0,5.333333333,-12.57,0.0,0.0,0.0,0.0,0.0,0.0,8.666666667,0.0,0.0,0.0,8.666666667,0.0,0.0,0.0,0.0,0.0,0.0,17.72333333,0.0,0.0,0.666666667,0.383333333,0.0,0.0,1.666666667,0.0,2.423333333,0.0,7.0,0.0,15.3,0.0,0.0,8.666666667,8.666666667,0.0,0.0,1,45
1,1,U,A,N,6781,16033.33667,2730.3,2682.3,16005.34,6767,58.31,347.94,147.11,340,128,54,384.0,154.0,69.0,C,SOUTH FLORIDA AREA,Y,N,149.9899902,3.0,2.0,WCMB,0.0,0.0,O,7.0,S,A,4.0,M,8.0,1.0,C,B,0.0,U,U,U,U,U,U,Y,139.0,1000894,54.175,328.75,59.99,2.7225,2.75,1.0725,0.0,1.0725,0.39,-34.75,1.095,3.666666667,0.0,1.666666667,0.0,23.66666667,0.333333333,116.0,0.333333333,26.0,0.0,87.33333333,0.0,0.0,0.0,0.0,8.0,0.0,160.9933333,0.0,61.98,11.33333333,14.06666667,0.333333333,0.2,71.33333333,0.0,137.39,0.0,41.66666667,0.0,85.58333333,0.0,5.333333333,116.3333333,87.33333333,0.0,0.666666667,0,47
1,1,Y,A,N,7771,19354.28333,3044.67,2971.92,19283.28,7734,64.61,419.2,168.13,157,47,37,282.0,78.0,46.0,C,DALLAS AREA,Y,N,29.98999023,3.0,2.0,,0.0,0.0,,,,U,,,,,,,0.0,S,U,U,U,U,U,N,685.0,1000895,37.2625,133.5,44.99,1.98,0.0,0.0,0.0,0.0,0.2925,-69.5,0.4875,0.666666667,0.0,2.333333333,0.0,8.666666667,0.0,46.33333333,0.0,3.333333333,0.0,35.0,0.0,0.0,0.0,0.0,2.0,0.0,96.71,0.0,2.33,11.33333333,34.60333333,0.666666667,0.23,25.0,0.0,55.0,0.0,12.66666667,0.0,44.04,0.0,3.0,46.33333333,35.0,0.0,0.0,0,47
2,2,Y,B,N,13176,21722.0,3480.24,3453.59,21711.0,13168,71.95,452.31,274.33,690,368,94,725.0,388.0,106.0,T,DALLAS AREA,N,N,129.9899902,6.0,4.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,J,U,U,U,U,U,N,34.0,1000896,110.1725,729.5,49.99,1.98,146.25,43.92,43.725,0.195,14.2825,117.5,47.7075,9.0,0.333333333,6.333333333,0.666666667,33.33333333,0.0,182.0,1.666666667,158.6666667,0.0,138.6666667,0.666666667,0.0,0.0,0.0,80.33333333,0.0,177.3333333,0.176666667,313.1933333,42.33333333,46.66,23.33333333,25.31333333,178.3333333,0.333333333,312.2433333,0.05,113.6666667,0.333333333,178.2833333,0.126666667,16.33333333,183.6666667,139.3333333,0.0,4.0,0,49
2,2,N,C,N,18760,32318.0,2941.36,2869.36,32302.0,18751,59.78,672.96,390.65,657,330,47,520.0,266.0,39.0,S,DALLAS AREA,N,N,29.98999023,3.0,3.0,WCMB,1.0,1.0,O,2.0,S,S,1.0,M,8.0,1.0,C,A,0.0,S,U,U,U,U,U,Y,241.0,1000897,46.5375,607.25,45.0,0.0,3.0,0.75,0.75,0.0,0.0,-148.25,-1.3875,1.666666667,0.0,3.0,0.0,19.66666667,0.0,95.66666667,0.0,95.66666667,0.0,72.0,0.0,0.0,0.0,0.0,32.66666667,0.0,86.14,0.0,251.1966667,20.0,22.05,12.66666667,37.43,130.0,0.0,252.9733333,0.0,37.0,0.0,84.36333333,0.0,4.666666667,95.66666667,72.0,0.0,0.333333333,0,49
1,1,N,C,Y,2940,6356.03,891.55,837.86,6316.03,2925,55.86,421.07,195.0,636,222,67,492.0,199.0,64.0,U,HOUSTON AREA,N,N,129.9899902,2.0,2.0,WCMB,0.0,0.0,O,2.0,M,S,1.0,M,1.0,1.0,B,B,0.0,H,U,U,U,U,U,Y,198.0,1000898,62.885,592.5,44.99,0.495,58.5,23.4,23.4,0.0,0.0,-129.5,-12.715,4.0,0.0,2.666666667,0.0,46.0,0.0,185.0,0.0,89.0,0.0,134.3333333,0.0,6.666666667,10.66666667,7.19,41.66666667,0.666666667,225.01,0.0,223.53,22.33333333,22.86333333,9.0,18.8,84.0,0.0,196.26,0.0,137.0,0.0,252.2766667,0.0,6.666666667,185.0,134.3333333,0.0,2.333333333,0,47
1,1,N,A,N,1317,3403.0,1153.31,1110.48,3387.0,1313,22.66,69.12,26.8,37,15,21,24.0,9.0,19.0,S,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,O,2.0,S,A,3.0,M,9.0,2.0,,A,1.0,U,Y,U,U,U,U,Y,1544.0,1000899,23.3275,45.75,16.99,0.0,0.0,0.0,0.0,0.0,6.3375,26.25,7.3125,2.0,0.0,0.0,0.0,0.666666667,0.0,11.0,0.0,2.333333333,0.0,8.666666667,0.0,0.0,0.0,0.0,1.333333333,0.0,15.74666667,0.0,1.54,0.0,0.0,0.0,0.0,10.0,0.0,17.07,0.0,0.333333333,0.0,0.216666667,0.0,2.0,11.0,8.666666667,0.0,0.0,1,51
2,2,N,A,N,7625,14386.01667,2136.85,2056.85,14242.02,7534,93.49,647.36,342.45,880,465,92,1255.0,664.0,168.0,,CENTRAL/SOUTH TEXAS AREA,Y,N,199.9899902,2.0,2.0,WCMB,1.0,0.0,O,15.0,S,U,2.0,M,6.0,,B,A,0.0,H,U,U,U,U,U,Y,366.0,1000900,90.725,759.75,94.99,0.2475,20.0,5.0,5.0,0.0,0.4875,-361.75,-4.745,5.0,0.0,11.0,0.0,42.66666667,0.0,274.6666667,0.0,192.0,0.0,218.6666667,0.0,0.0,0.0,0.0,98.0,0.0,201.4766667,0.0,276.0133333,63.33333333,37.76666667,41.0,54.29666667,368.0,0.0,438.4533333,0.0,40.0,0.0,39.03666667,0.0,16.0,274.6666667,218.6666667,0.0,3.0,0,51
1,1,N,C,Y,341,535.0,475.13,435.23,514.0,331,31.09,36.71,23.64,68,38,41,69.0,44.0,41.0,R,MIDWEST AREA,Y,N,149.9899902,3.0,2.0,WCMB,0.0,0.0,,4.0,S,B,1.0,M,3.0,1.0,C,A,0.0,N,U,U,U,U,U,N,239.0,1000901,40.35,78.5,49.99,0.0,0.0,0.0,0.0,0.0,0.0,30.5,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45
1,1,Y,AA,N,1910,5867.07,1108.99,968.22,5425.07,1761,34.58,193.75,62.89,0,0,5,0.0,0.0,5.0,U,CALIFORNIA NORTH AREA,Y,N,29.98999023,2.0,2.0,WC,0.0,0.0,O,2.0,,B,1.0,M,9.0,,C,,0.0,N,U,U,U,U,U,Y,572.0,1000902,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,47
1,1,U,A,N,9147,21662.06333,3456.34,3412.09,21629.06,9124,77.55,491.57,207.36,534,239,80,675.0,294.0,111.0,U,SOUTH FLORIDA AREA,Y,R,99.98999023,3.0,3.0,WCMB,0.0,0.0,O,3.0,S,U,2.0,M,4.0,1.0,C,A,0.0,F,U,U,U,U,U,Y,63.0,1000903,73.6025,525.75,57.57,0.0,29.0,7.5125,7.5125,0.0,0.0,-25.75,-20.3625,5.333333333,0.0,7.666666667,0.0,20.0,0.0,177.0,0.0,76.33333333,0.0,145.6666667,0.0,2.0,3.333333333,1.88,25.0,1.0,168.8333333,0.0,209.4066667,33.66666667,57.66666667,7.0,20.13333333,141.6666667,0.0,226.7066667,0.0,78.66666667,0.0,151.5333333,0.0,13.0,177.0,145.6666667,0.0,2.0,0,45
2,2,N,A,N,23084,55237.56333,5115.19,4772.19,55234.56,23081,103.74,1200.75,501.76,889,351,64,1298.0,527.0,72.0,R,TENNESSEE AREA,Y,R,9.989997864,10.0,5.0,WC,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,55.0,1000904,76.2225,1072.25,65.7975,9.9,0.0,0.0,0.0,0.0,0.0,548.75,37.2675,10.0,0.0,7.666666667,0.0,25.66666667,0.0,157.3333333,0.0,23.33333333,0.0,115.3333333,0.0,0.333333333,0.666666667,0.36,7.666666667,0.0,187.91,0.0,54.85333333,40.33333333,37.65,6.333333333,13.58666667,105.0,0.0,193.4766667,0.0,32.33333333,0.0,49.28333333,0.0,17.66666667,157.3333333,115.3333333,0.0,2.333333333,0,47
1,1,N,BA,N,9216,21068.0,3005.81,2964.48,20983.0,9182,61.76,437.15,191.29,0,0,10,1.0,0.0,20.0,R,DALLAS AREA,Y,N,149.9899902,3.0,3.0,WCMB,1.0,1.0,O,1.0,S,S,3.0,M,6.0,2.0,C,A,0.0,S,U,U,U,U,Y,Y,409.0,1000905,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
3,1,Y,A,N,1843,3272.05,2009.16,1966.49,3265.05,1838,40.97,68.02,38.29,73,24,41,38.0,13.0,41.0,U,CALIFORNIA NORTH AREA,N,N,29.98999023,2.0,2.0,WC,0.0,0.0,O,8.0,,U,1.0,M,8.0,,,,0.0,S,U,U,U,U,U,Y,920.0,1000906,40.9725,102.0,40.0,0.2475,0.0,0.0,0.0,0.0,0.0,87.0,0.0175,1.333333333,0.0,0.0,0.0,7.0,0.0,41.0,0.0,10.0,0.0,33.33333333,0.0,0.0,0.0,0.0,5.0,0.0,47.64666667,0.0,25.53666667,20.33333333,19.7,0.666666667,0.166666667,30.66666667,0.0,48.77,0.0,9.666666667,0.0,24.41333333,0.0,1.333333333,41.0,33.33333333,0.0,0.0,0,49
1,1,Y,A,N,2319,8084.0,1542.25,1510.25,7997.0,2301,32.83,173.85,50.02,161,44,33,185.0,54.0,35.0,C,MIDWEST AREA,Y,R,9.989997864,2.0,2.0,,0.0,0.0,O,3.0,S,M,2.0,M,7.0,2.0,C,A,0.0,S,U,U,U,U,U,Y,921.0,1000907,32.3625,144.25,29.99,0.0,5.5,2.2,2.2,0.0,0.1725,-51.25,-1.6825,0.666666667,0.0,0.0,0.0,11.66666667,0.0,51.0,0.0,4.666666667,0.0,38.66666667,0.0,0.0,0.0,0.0,3.333333333,0.0,123.7933333,0.0,4.423333333,1.666666667,1.483333333,0.0,0.0,24.33333333,0.0,74.5,0.0,19.0,0.0,53.71666667,0.0,0.666666667,51.0,38.66666667,0.0,0.0,0,47
1,1,N,AA,N,3548,10971.07333,2379.06,2112.61,10892.07,3510,66.02,340.38,109.69,581,176,56,544.0,180.0,57.0,R,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,29.98999023,2.0,1.0,,0.0,0.0,O,7.0,M,B,1.0,M,5.0,2.0,C,B,0.0,N,U,U,U,U,U,Y,417.0,1000908,99.4825,730.5,59.99,5.6925,146.0,43.8,43.8,0.0,0.0,448.5,130.2975,4.0,0.0,3.666666667,0.0,61.0,0.0,264.3333333,0.0,3.333333333,0.0,195.6666667,0.0,0.0,0.0,0.0,2.333333333,0.0,495.28,0.0,9.27,3.0,2.756666667,0.0,0.0,177.3333333,0.0,433.1833333,0.0,21.66666667,0.0,71.36666667,0.0,7.666666667,264.3333333,195.6666667,0.0,0.0,1,49
1,1,Y,A,N,9739,17943.0,2686.25,2603.93,17635.0,9562,57.87,391.89,212.49,497,262,39,558.0,300.0,48.0,U,PHILADELPHIA AREA,Y,R,99.98999023,6.0,5.0,WCMB,0.0,0.0,O,,,U,1.0,M,6.0,,C,,0.0,H,U,U,U,U,U,Y,209.0,1000909,39.24,505.75,35.99,0.0,0.0,0.0,0.0,0.0,0.0,27.25,0.0,9.333333333,0.0,0.666666667,0.0,40.0,0.0,182.0,0.0,129.6666667,0.0,135.6666667,0.0,0.0,0.0,0.0,84.33333333,0.0,177.2533333,0.0,133.4666667,15.0,13.09666667,1.0,0.686666667,193.6666667,0.0,230.6666667,0.0,58.0,0.0,80.05333333,0.0,10.0,182.0,135.6666667,0.0,0.666666667,1,47
2,1,N,B,N,12412,33831.15333,6073.48,5958.08,33757.15,12385,129.52,733.85,269.24,522,210,99,581.0,241.0,99.0,C,DALLAS AREA,N,N,29.98999023,2.0,1.0,,0.0,0.0,,,,U,,,,,,,0.0,U,U,U,U,U,U,N,1377.0,1000910,74.44,391.75,50.1875,0.99,10.0,2.0,2.0,0.0,0.0,-391.75,-73.63,3.666666667,0.0,6.0,0.0,14.33333333,0.0,169.3333333,0.0,4.666666667,0.0,145.6666667,0.0,0.0,0.0,0.0,2.333333333,0.0,245.2966667,0.0,12.30333333,4.0,2.513333333,0.0,0.0,116.6666667,0.0,211.1233333,0.0,33.33333333,0.0,46.47666667,0.0,9.666666667,169.3333333,145.6666667,0.0,3.666666667,0,47
2,2,U,A,N,11091,21129.09,3216.2,3090.33,20668.07,10844,71.87,480.65,252.19,483,222,59,694.0,292.0,72.0,T,MIDWEST AREA,Y,N,149.9899902,5.0,3.0,WCMB,0.0,0.0,O,,,A,3.0,M,7.0,1.0,I,,0.0,U,U,U,U,U,U,Y,280.0,1000911,56.975,435.25,59.99,2.475,0.0,0.0,0.0,0.0,4.51,-143.25,-6.985,9.333333333,0.0,2.0,0.0,20.66666667,0.0,136.0,0.0,34.33333333,0.0,106.3333333,0.0,0.333333333,0.666666667,0.406666667,13.66666667,0.0,134.56,0.0,70.57666667,50.33333333,44.34333333,18.0,39.25333333,118.3333333,0.0,165.1233333,0.0,20.0,0.0,40.01333333,0.0,11.33333333,136.0,106.3333333,0.0,2.0,0,49
1,1,U,A,N,13574,26589.0,3656.59,3570.33,26068.0,13317,75.96,554.64,283.34,556,315,64,557.0,312.0,57.0,S,NEW YORK CITY AREA,Y,N,129.9899902,3.0,3.0,WCMB,1.0,1.0,O,6.0,S,M,2.0,M,9.0,2.0,B,A,0.0,N,U,Y,Y,U,U,Y,483.0,1000912,61.1525,549.5,50.0,0.2475,39.5,9.875,9.875,0.0,1.03,-19.5,-7.8525,24.33333333,0.0,2.333333333,0.0,9.333333333,0.0,304.3333333,0.0,29.33333333,0.0,269.3333333,0.0,1.666666667,3.0,2.106666667,18.66666667,0.0,269.1466667,0.0,32.77333333,26.33333333,25.22666667,1.666666667,2.466666667,235.6666667,0.0,242.3133333,0.0,57.33333333,0.0,59.60666667,0.0,26.66666667,304.3333333,269.3333333,0.0,0.333333333,1,49
1,1,N,EA,N,6376,17700.13667,2674.87,2462.72,16877.12,6068,79.44,544.42,195.74,158,77,33,105.0,54.0,33.0,,CALIFORNIA NORTH AREA,N,N,29.98999023,8.0,1.0,,0.0,0.0,,0.0,S,S,2.0,M,3.0,1.0,B,A,0.0,N,U,U,U,U,U,Y,271.0,1000913,32.23,123.75,29.99,0.2475,4.25,1.7,1.7,0.0,0.0,-102.75,-2.24,3.666666667,0.0,1.333333333,0.0,19.33333333,0.0,70.0,0.0,21.33333333,0.0,46.33333333,0.0,0.0,0.0,0.0,16.33333333,0.0,65.31666667,0.0,15.52,11.0,11.01666667,0.666666667,0.41,36.66666667,0.0,48.80333333,0.0,20.33333333,0.0,32.03333333,0.0,5.0,70.0,46.33333333,0.0,0.0,0,45
1,1,Y,A,N,5880,12899.14333,3412.96,3081.4,12238.11,5656,71.66,284.61,131.53,268,157,150,290.0,166.0,111.0,S,DALLAS AREA,N,N,129.9899902,2.0,2.0,WCMB,1.0,0.0,O,13.0,S,M,4.0,M,7.0,1.0,C,,0.0,G,U,U,Y,Y,Y,Y,83.0,1000914,131.0725,238.25,12.33,0.7425,133.5,85.725,85.725,0.0,0.0,-89.25,-55.8725,1.666666667,0.0,2.333333333,0.0,29.0,0.0,155.6666667,0.0,6.0,0.0,122.6666667,0.0,0.0,0.0,0.0,2.666666667,0.0,103.4766667,0.0,8.066666667,18.0,8.423333333,2.333333333,4.566666667,79.33333333,0.0,68.8,0.0,49.33333333,0.0,42.74333333,0.0,4.0,155.6666667,122.6666667,0.0,1.0,0,45
1,1,N,A,N,7432,19610.0,2527.85,2451.57,19476.0,7364,55.72,442.64,167.36,346,139,39,398.0,150.0,54.0,C,SOUTHWEST AREA,Y,R,39.98999023,4.0,4.0,WCMB,0.0,0.0,O,3.0,M,B,1.0,M,6.0,1.0,C,O,0.0,Z,U,U,U,U,U,Y,538.0,1000915,37.02,295.25,30.0,0.495,10.75,4.3,4.3,0.0,0.0,-153.25,-5.52,7.0,0.0,0.0,0.0,3.0,0.0,71.0,0.0,40.33333333,0.0,64.0,0.0,0.0,0.0,0.0,20.33333333,0.0,125.4433333,0.0,64.99333333,21.0,31.60666667,3.666666667,8.78,73.33333333,0.0,152.67,0.0,20.33333333,0.0,37.76666667,0.0,7.0,71.0,64.0,0.0,1.333333333,1,47
1,1,N,C,N,9386,21304.02,3491.36,3370.98,21153.02,9327,78.39,491.93,216.91,1298,454,151,1196.0,438.0,131.0,T,CENTRAL/SOUTH TEXAS AREA,Y,N,79.98999023,15.0,3.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,U,U,U,U,U,U,N,547.0,1000916,163.18,1347.0,74.99,3.96,319.25,79.8475,79.75,0.0975,0.39,146.0,36.8,10.33333333,0.0,11.33333333,0.0,35.0,0.0,262.6666667,0.333333333,195.6666667,0.0,212.0,0.333333333,0.0,0.0,0.0,58.66666667,0.0,345.3833333,0.056666667,519.8133333,25.33333333,31.90666667,35.66666667,95.99333333,327.0,0.333333333,705.44,0.056666667,74.33333333,0.0,159.7566667,0.0,21.66666667,263.0,212.3333333,0.0,9.0,1,45
3,2,N,B,N,21518,49640.48333,5741.43,5501.55,48127.4,20788,122.26,1069.5,461.96,534,180,103,938.0,313.0,110.0,S,CALIFORNIA NORTH AREA,Y,R,79.98999023,6.0,4.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,376.0,1000917,132.0725,562.75,21.28,5.6925,262.75,105.1,105.1,0.0,0.0,85.25,85.1175,5.333333333,0.0,0.333333333,0.0,17.0,0.0,109.6666667,0.0,71.33333333,0.0,90.0,0.0,0.666666667,12.66666667,12.27,46.33333333,0.333333333,168.5666667,0.0,152.4433333,16.66666667,39.60666667,4.666666667,9.703333333,91.33333333,0.0,220.7933333,0.0,38.33333333,0.0,100.2166667,0.0,5.666666667,109.6666667,90.0,0.0,0.666666667,1,47
1,1,Y,J,N,11222,27795.0,3901.16,3569.87,27687.0,11174,72.85,565.04,228.04,1442,592,148,1456.0,580.0,140.0,U,NEW YORK CITY AREA,Y,N,149.9899902,5.0,3.0,WCMB,,,,,,,,,,,,,,,,,,,,,276.0,1000918,136.3325,1182.75,96.4425,1.485,151.25,39.0125,39.0125,0.0,1.8925,-776.75,-35.5625,14.0,0.0,0.0,0.0,108.3333333,0.0,375.6666667,0.0,457.0,0.0,258.3333333,0.0,0.666666667,1.333333333,1.013333333,226.3333333,1.333333333,432.4766667,0.0,709.3333333,33.0,47.13666667,84.66666667,131.9266667,537.0,0.0,987.57,0.0,105.3333333,0.0,154.24,0.0,14.0,375.6666667,258.3333333,0.0,0.333333333,1,51
1,1,U,B,N,13629,36927.0,3433.7,3251.3,35482.0,13035,66.35,724.12,266.02,109,58,23,109.0,57.0,28.0,S,ATLANTIC SOUTH AREA,N,R,9.989997864,3.0,2.0,,1.0,0.0,O,15.0,S,M,5.0,M,4.0,3.0,C,A,0.0,S,Y,U,U,U,U,Y,999.0,1000919,22.93666667,108.6666667,11.32666667,0.0,23.66666667,8.283333333,8.283333333,0.0,0.0,,,1.333333333,0.0,0.0,0.0,4.666666667,0.0,24.0,0.0,31.0,0.0,19.33333333,0.0,0.0,0.0,0.0,17.33333333,0.333333333,16.27,0.0,53.37666667,3.333333333,0.906666667,0.0,0.0,23.33333333,0.0,43.40333333,0.0,25.66666667,0.0,26.24333333,0.0,1.333333333,24.0,19.33333333,0.0,0.0,1,51
1,1,U,A,N,6847,14501.08333,2720.19,2559.89,14256.08,6723,58.18,324.0,152.8,27,15,30,63.0,23.0,31.0,R,NEW ENGLAND AREA,Y,N,199.9899902,5.0,5.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,234.0,1000920,30.335,28.5,39.99,0.2475,0.25,0.0975,0.0,0.0975,0.0,3.5,-0.345,0.0,0.0,0.0,0.0,2.666666667,0.0,13.0,0.333333333,1.333333333,0.0,10.33333333,0.333333333,0.0,0.0,0.0,0.666666667,0.0,8.076666667,0.156666667,4.85,2.0,1.076666667,0.0,0.0,6.666666667,0.333333333,5.99,0.156666667,4.333333333,0.0,6.936666667,0.0,0.0,13.33333333,10.66666667,0.0,0.0,0,51
1,1,N,A,N,7768,26751.08,6606.87,6270.32,26470.05,7644,133.41,563.19,162.64,584,125,65,456.0,106.0,114.0,T,SOUTHWEST AREA,T,N,199.9899902,6.0,6.0,WCMB,0.0,0.0,O,6.0,S,S,3.0,M,7.0,1.0,C,A,1.0,U,U,U,U,U,U,Y,82.0,1000921,73.1925,611.25,64.1825,2.475,18.0,7.2,7.2,0.0,0.0,82.75,25.6875,5.333333333,0.0,0.333333333,0.0,13.66666667,0.0,97.33333333,1.0,58.33333333,0.0,79.33333333,1.0,0.666666667,5.333333333,5.116666667,31.33333333,0.0,234.3766667,2.843333333,248.1933333,19.33333333,25.40333333,7.333333333,22.92,68.0,0.0,279.87,0.0,54.66666667,1.0,202.7,2.843333333,5.666666667,98.33333333,80.33333333,0.0,0.0,0,49
1,1,Y,B,N,858,2052.0,1084.46,1047.71,1933.0,795,22.29,41.13,16.91,23,10,22,22.0,12.0,21.0,U,GREAT LAKES AREA,N,N,29.98999023,1.0,1.0,,1.0,1.0,O,2.0,S,M,2.0,M,6.0,1.0,I,A,1.0,Z,U,U,U,U,U,Y,1477.0,1000922,22.05,26.75,20.0,0.0,10.25,2.05,2.05,0.0,0.0,10.25,1.35,1.666666667,0.0,0.333333333,0.0,1.0,0.0,12.33333333,0.0,1.0,0.0,9.333333333,0.0,0.0,0.0,0.0,1.0,0.0,15.59,0.0,0.0,0.333333333,0.376666667,0.0,0.0,7.666666667,0.0,10.42333333,0.0,2.333333333,0.0,5.166666667,0.0,2.0,12.33333333,9.333333333,0.0,0.0,0,49
3,2,N,A,N,33340,67667.06667,6908.59,6513.82,67364.07,33221,144.75,1496.98,738.24,1998,1011,144,1899.0,929.0,128.0,S,NEW YORK CITY AREA,N,N,129.9899902,5.0,4.0,WCMB,1.0,1.0,O,5.0,S,M,2.0,M,9.0,1.0,C,A,0.0,D,U,U,U,U,U,Y,405.0,1000923,127.905,1713.5,75.0,1.98,186.75,46.6875,46.6875,0.0,0.0,-854.5,-48.015,22.66666667,0.0,0.333333333,0.0,10.0,0.0,562.0,0.0,278.6666667,0.0,533.6666667,0.0,2.0,3.0,2.48,182.0,0.0,837.9666667,0.0,333.9266667,99.0,100.66,28.0,30.59666667,590.6666667,0.0,894.49,0.0,216.0,0.0,277.4033333,0.0,23.0,562.0,533.6666667,0.0,32.66666667,0,47
1,1,Y,B,N,17524,32592.05,2639.58,2543.28,32224.0,17350,51.9,657.63,354.08,1271,468,40,1205.0,453.0,40.0,S,DALLAS AREA,N,N,79.98999023,4.0,2.0,WC,0.0,0.0,,,,U,,,,,,,0.0,R,U,U,U,U,U,N,759.0,1000924,42.1325,1310.75,35.99,0.7425,18.0,5.4,5.4,0.0,0.0,118.25,7.5375,6.333333333,0.0,5.333333333,0.0,33.0,0.0,225.0,0.0,270.3333333,0.0,185.6666667,0.0,10.66666667,12.33333333,8.986666667,125.6666667,0.0,481.34,0.0,574.75,57.0,39.52666667,50.33333333,77.97,227.6666667,0.0,321.28,0.0,223.0,0.0,734.81,0.0,11.66666667,225.0,185.6666667,0.0,12.66666667,1,51
